verse_id,syntax_signature,source
Tanakh.Torah.Exodus.38.25,0:root->-1|1:appos->0|2:compound:smixut->1|3:case->4|4:obl->0|5:nummod->10|6:nummod->7|7:nummod->10|8:conj->7|9:nummod->7|10:conj->4|11:nmod->10|12:compound:smixut->11|13:punct->0,P
Tanakh.Torah.Exodus.38.26,0:root->-1|1:obl->0|2:compound:smixut->1|3:compound:smixut->1|4:nmod->1|5:compound:smixut->4|6:det->7|7:obl->0|8:case->7|9:punct->8|10:obl->0|11:nmod->2|12:nummod->13|13:compound:smixut->11|14:conj->13|15:nummod->17|16:punct->17|17:conj->18|18:compound:smixut->11|19:conj->18|20:conj->11|21:conj->22|22:conj->18|23:conj->22|24:punct->0,P
Tanakh.Torah.Exodus.38.27,0:root->-1|1:case->2|2:obl->0|3:compound:smixut->2|4:xcomp->0|5:case:acc->6|6:obj->4|7:compound:smixut->6|8:case:acc->9|9:obj->4|10:compound:smixut->9|11:case->12|12:nmod->10|13:nmod->15|14:dep->15|15:appos->14|16:compound:smixut->15|17:punct->0,P
Tanakh.Torah.Exodus.38.28,0:obj->7|1:punct->0|2:obl->7|3:conj->4|4:appos->2|5:conj->2|6:conj->2|7:root->-1|8:obj->7|9:obl->7|10:conj->7|11:obj->10|12:conj->7|13:nsubj->12|14:punct->7,P
Tanakh.Torah.Exodus.38.29,0:root->-1|1:compound:smixut->0|2:nummod->3|3:nsubj->0|4:nummod->8|5:nummod->7|6:punct->5|7:nummod->8|8:conj->3|9:punct->0,P
Tanakh.Torah.Exodus.38.30,0:root->-1|1:obl->0|2:case:acc->5|3:punct->5|4:obj->0|5:obj->0|6:compound:smixut->5|7:compound:smixut->6|8:case:acc->9|9:conj->5|10:compound:smixut->9|11:case:acc->9|12:punct->13|13:fixed->11|14:nsubj->17|15:mark->17|16:punct->17|17:acl:relcl->14|18:case:acc->21|19:det->21|20:punct->21|21:conj->14|22:compound:smixut->21|23:punct->17,P
Tanakh.Torah.Exodus.38.31,0:case:acc->2|1:punct->2|2:root->-1|3:compound:smixut->2|4:advmod->2|5:case:acc->2|6:punct->5|7:dep->2|8:compound:smixut->2|9:compound:smixut->8|10:case:acc->13|11:det->13|12:punct->13|13:dep->7|14:compound:smixut->13|15:case:acc->19|16:punct->15|17:det->19|18:punct->15|19:conj->14|20:compound:smixut->19|21:advmod->19|22:punct->2,P
Tanakh.Torah.Exodus.39.1,0:case->2|1:punct->2|2:nsubj->6|3:conj->2|4:conj->2|5:amod->4|6:root->-1|7:obj->6|8:punct->9|9:compound:smixut->7|10:xcomp->6|11:obl->10|12:conj->6|13:case:acc->15|14:punct->15|15:obj->12|16:compound:smixut->15|17:mark->20|18:obl->6|19:mark->20|20:advcl->6|21:nsubj->20|22:case:acc->24|23:punct->24|24:obj->20|25:punct->24,P
Tanakh.Torah.Exodus.39.2,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:compound:smixut->4|6:conj->4|7:conj->8|8:amod->7|9:conj->8|10:conj->0|11:punct->0,P
Tanakh.Torah.Exodus.39.3,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:conj->3|6:compound:smixut->5|7:acl->6|8:case->9|9:obl->7|10:case->13|11:compound:smixut->13|12:case->13|13:conj->9|14:amod->13|15:case->13|16:nummod->17|17:nsubj->18|18:conj->11|19:punct->18,P
Tanakh.Torah.Exodus.39.4,0:root->-1|1:compound:smixut->0|2:punct->0|3:nmod->4|4:nsubj->0|5:case->8|6:punct->8|7:nummod->8|8:nmod->4|9:punct->0,P
Tanakh.Torah.Exodus.39.5,0:root->-1|1:compound:smixut->0|2:mark->3|3:ccomp->0|4:obl->0|5:cop->3|6:obl->0|7:compound:smixut->6|8:conj->7|9:conj->8|10:conj->11|11:amod->7|12:conj->11|13:conj->11|14:mark->15|15:advcl->13|16:nsubj->15|17:case:acc->19|18:punct->19|19:obj->15|20:punct->0,P
Tanakh.Torah.Exodus.39.6,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:det->3|6:compound:smixut->5|7:compound:smixut->6|8:amod->6|9:obj->8|10:compound:smixut->9|11:case->13|12:punct->11|13:nmod->10|14:compound:smixut->13|15:compound:smixut->14|16:punct->0,P
Tanakh.Torah.Exodus.39.7,0:root->-1|1:nsubj->0|2:case->3|3:obl->0|4:compound:smixut->3|5:obj->0|6:compound:smixut->5|7:nmod->3|8:compound:smixut->7|9:mark->10|10:advcl->0|11:nsubj->10|12:case:acc->14|13:punct->14|14:obj->10|15:punct->0,P
Tanakh.Torah.Exodus.39.8,0:conj->5|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:root->-1|6:obl->5|7:compound:smixut->6|8:compound:smixut->6|9:conj->8|10:conj->8|11:conj->12|12:compound:smixut->11|13:conj->12|14:conj->0|15:punct->5,P
Tanakh.Torah.Exodus.39.9,0:nsubj->3|1:cop->2|2:root->-1|3:parataxis->2|4:case:acc->6|5:punct->6|6:obj->3|7:compound:smixut->6|8:obj->3|9:conj->8|10:compound:smixut->9|11:amod->9|12:punct->3,P
Tanakh.Torah.Exodus.39.10,0:root->-1|1:punct->2|2:obl->0|3:nummod->4|4:obj->0|5:compound:smixut->4|6:compound:smixut->4|7:compound:smixut->6|8:nmod->7|9:conj->4|10:compound:smixut->9|11:amod->10|12:punct->0,P
Tanakh.Torah.Exodus.39.11,0:nsubj->2|1:amod->0|2:root->-1|3:nsubj->2|4:conj->2|5:punct->2,P
Tanakh.Torah.Exodus.39.12,0:root->-1|1:amod->0|2:orphan->0|3:acl:relcl->0|4:conj->3|5:punct->2,P
Tanakh.Torah.Exodus.39.13,0:root->-1|1:amod->0|2:nmod->0|3:nsubj->5|4:conj->3|5:acl:relcl->0|6:nsubj->5|7:compound:smixut->6|8:nmod->6|9:punct->5,P
Tanakh.Torah.Exodus.39.14,0:conj->3|1:case->3|2:punct->1|3:nmod->0|4:nsubj->6|5:punct->4|6:compound:smixut->4|7:root->-1|8:nummod->9|9:compound:smixut->8|10:case->12|11:punct->10|12:acl->0|13:flat->14|14:parataxis->12|15:obl:npmod->14|16:case->18|17:punct->16|18:obl->14|19:nummod->20|20:compound:smixut->19|21:nmod->15|22:punct->7,P
Tanakh.Torah.Exodus.39.15,0:root->-1|1:case->3|2:punct->1|3:obl->0|4:obj->0|5:compound:smixut->4|6:obj->0|7:compound:smixut->6|8:compound:smixut->7|9:amod->8|10:punct->0,P
Tanakh.Torah.Exodus.39.16,0:root->-1|1:nummod->2|2:obj->0|3:compound:smixut->2|4:nummod->5|5:conj->2|6:compound:smixut->5|7:conj->0|8:case:acc->11|9:punct->11|10:nummod->11|11:obj->7|12:case->15|13:punct->12|14:nummod->15|15:obj->7|16:compound:smixut->15|17:punct->0,P
Tanakh.Torah.Exodus.39.17,0:root->-1|1:nummod->2|2:nsubj->0|3:compound:smixut->2|4:case->7|5:punct->4|6:nummod->7|7:compound:smixut->2|8:case->10|9:punct->8|10:appos->7|11:compound:smixut->10|12:punct->0,P
Tanakh.Torah.Exodus.39.18,0:case:acc->2|1:nummod->2|2:obj->5|3:nummod->2|4:obl->5|5:root->-1|6:case->9|7:punct->6|8:nummod->9|9:obl->5|10:conj->5|11:case->13|12:punct->11|13:obl->5|14:compound:smixut->13|15:case->13|16:punct->15|17:fixed->15|18:obl->10|19:punct->5,P
Tanakh.Torah.Exodus.39.19,0:root->-1|1:nummod->2|2:obj->0|3:compound:smixut->2|4:conj->0|5:case->8|6:punct->5|7:nummod->8|8:obj->4|9:compound:smixut->8|10:case->12|11:punct->8|12:obl->4|13:mark->14|14:case->12|15:punct->14|16:fixed->14|17:nsubj->18|18:compound:smixut->17|19:punct->0,P
Tanakh.Torah.Exodus.39.20,0:root->-1|1:nummod->2|2:obj->0|3:compound:smixut->2|4:conj->2|5:case->8|6:punct->5|7:nummod->2|8:nmod->2|9:compound:smixut->8|10:advmod->13|11:case->12|12:obl->13|13:acl->8|14:obj->13|15:obl->13|16:nmod->14|17:compound:smixut->16|18:punct->0,P
Tanakh.Torah.Exodus.39.21,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:nmod->3|5:case->7|6:punct->7|7:compound:smixut->4|8:compound:smixut->7|9:obl->11|10:compound:smixut->9|11:acl->10|12:case->14|13:punct->14|14:obl->11|15:compound:smixut->14|16:advmod->18|17:punct->16|18:conj->11|19:nsubj->18|20:case->21|21:obl->18|22:mark->23|23:advcl->0|24:nsubj->23|25:case:acc->27|26:punct->27|27:obj->23|28:punct->27,P
Tanakh.Torah.Exodus.39.22,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:obj->0|6:compound:smixut->5|7:advmod->8|8:compound:smixut->5|9:punct->0,P
Tanakh.Torah.Exodus.39.23,0:nsubj->3|1:punct->0|2:compound:smixut->0|3:obl->5|4:mark->5|5:root->-1|6:nsubj->5|7:nmod->6|8:advmod->10|9:advmod->10|10:ccomp->5|11:punct->10,P
Tanakh.Torah.Exodus.39.24,0:root->-1|1:case->3|2:punct->1|3:obl->0|4:compound:smixut->3|5:appos->4|6:compound:smixut->5|7:conj->6|8:conj->4|9:nummod->10|10:compound:smixut->8|11:punct->0,P
Tanakh.Torah.Exodus.39.25,0:root->-1|1:obj->0|2:compound:smixut->1|3:amod->2|4:conj->0|5:case:acc->7|6:punct->7|7:obj->4|8:case->9|9:obl->4|10:case->12|11:punct->10|12:obl->4|13:compound:smixut->12|14:case->12|15:case->16|16:obl->4|17:punct->0,P
Tanakh.Torah.Exodus.39.26,0:root->-1|1:conj->0|2:dep->0|3:conj->0|4:case->6|5:punct->4|6:nmod->3|7:compound:smixut->6|8:case->6|9:nmod->3|10:mark->11|11:advcl->3|12:nsubj->11|13:case:acc->15|14:punct->15|15:obj->11|16:punct->11,P
Tanakh.Torah.Exodus.39.27,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:nummod->5|5:obj->0|6:compound:smixut->5|7:obl->6|8:conj->7|9:punct->0,P
Tanakh.Torah.Exodus.39.28,0:case:acc->5|1:conj->2|2:root->-1|3:case:acc->5|4:punct->5|5:conj->2|6:compound:smixut->5|7:amod->2|8:case:acc->10|9:punct->10|10:conj->2|11:compound:smixut->10|12:obj->13|13:acl->10|14:punct->13,P
Tanakh.Torah.Exodus.39.29,0:case:acc->2|1:punct->2|2:root->-1|3:acl:relcl->2|4:appos->3|5:conj->3|6:conj->4|7:conj->9|8:nummod->9|9:nsubj->7|10:compound:smixut->9|11:mark->12|12:acl->7|13:nsubj->12|14:case:acc->16|15:punct->16|16:obj->12|17:punct->12,P
Tanakh.Torah.Exodus.39.30,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:acl->3|5:punct->6|6:compound:smixut->3|7:obj->4|8:amod->7|9:conj->0|10:obl->9|11:obj->9|12:nmod->11|13:compound:smixut->11|14:compound:smixut->13|15:nmod->11|16:punct->4,P
Tanakh.Torah.Exodus.39.31,0:root->-1|1:obl->0|2:obj->4|3:compound:smixut->2|4:xcomp->0|5:case->7|6:punct->5|7:obl->4|8:obl->4|9:mark->10|10:advcl->4|11:nsubj->10|12:case:acc->14|13:punct->14|14:obj->10|15:punct->0,P
Tanakh.Torah.Exodus.39.32,0:root->-1|1:det->3|2:punct->1|3:nsubj->0|4:obj->0|5:compound:smixut->4|6:compound:smixut->5|7:conj->0|8:nsubj->7|9:compound:smixut->8|10:det->12|11:mark->12|12:advcl->7|13:nsubj->12|14:case:acc->16|15:punct->16|16:obj->18|17:advmod->18|18:parataxis->7|19:punct->18,P
Tanakh.Torah.Exodus.39.33,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case->6|5:punct->6|6:obl->0|7:case:acc->9|8:punct->9|9:obj->0|10:case:acc->9|11:punct->15|12:det->14|13:punct->12|14:nsubj->15|15:conj->9|16:nsubj->15|17:conj->15|18:nsubj->17|19:punct->0,P
Tanakh.Torah.Exodus.39.34,0:case:acc->2|1:punct->2|2:root->-1|3:compound:smixut->2|4:amod->3|5:acl:relcl->4|6:case:acc->8|7:punct->6|8:conj->3|9:compound:smixut->8|10:compound:smixut->9|11:case:acc->12|12:conj->10|13:compound:smixut->12|14:punct->2,P
Tanakh.Torah.Exodus.39.35,0:case:acc->2|1:punct->2|2:obj->3|3:root->-1|4:case:acc->6|5:punct->4|6:obj->3|7:case:acc->8|8:conj->6|9:punct->3,P
Tanakh.Torah.Exodus.39.36,0:case:acc->2|1:punct->2|2:root->-1|3:case:acc->2|4:punct->5|5:det->7|6:punct->5|7:compound:smixut->5|8:case:acc->9|9:conj->7|10:compound:smixut->9|11:punct->9,P
Tanakh.Torah.Exodus.39.37,0:case:acc->2|1:punct->2|2:root->-1|3:obj->2|4:case:acc->6|5:punct->2|6:obj->2|7:appos->6|8:compound:smixut->6|9:case:acc->13|10:punct->9|11:det->13|12:punct->13|13:obj->2|14:case:acc->15|15:conj->13|16:compound:smixut->15|17:punct->3,P
Tanakh.Torah.Exodus.39.38,0:case:acc->1|1:root->-1|2:compound:smixut->1|3:case:acc->4|4:conj->1|5:compound:smixut->4|6:case:acc->7|7:conj->1|8:compound:smixut->7|9:case:acc->10|10:conj->1|11:compound:smixut->10|12:compound:smixut->11|13:punct->1,P
Tanakh.Torah.Exodus.39.39,0:case:acc->2|1:punct->4|2:root->-1|3:compound:smixut->2|4:case:acc->7|5:punct->4|6:fixed->4|7:compound:smixut->2|8:acl:relcl->7|9:punct->7|10:acl:relcl->7|11:case:acc->13|12:punct->10|13:obj->10|14:case:acc->21|15:punct->21|16:det->18|17:punct->16|18:conj->13|19:case:acc->21|20:punct->21|21:conj->13|22:case:acc->24|23:punct->24|24:obj->21|25:punct->10,P
Tanakh.Torah.Exodus.39.40,0:case:acc->1|1:root->-1|2:compound:smixut->1|3:case:acc->5|4:punct->3|5:compound:smixut->1|6:case:acc->8|7:punct->8|8:conj->5|9:case:acc->11|10:punct->11|11:conj->5|12:nmod->11|13:compound:smixut->12|14:case:acc->16|15:punct->16|16:obj->17|17:conj->5|18:case:acc->21|19:det->21|20:punct->21|21:conj->17|22:compound:smixut->21|23:compound:smixut->22|24:nmod->23|25:compound:smixut->24|26:punct->1,P
Tanakh.Torah.Exodus.39.41,0:case:acc->2|1:punct->2|2:root->-1|3:compound:smixut->2|4:acl->2|5:obl->4|6:case:acc->8|7:punct->8|8:obj->4|9:compound:smixut->8|10:nmod->8|11:compound:smixut->10|12:case:acc->14|13:punct->14|14:conj->8|15:compound:smixut->14|16:nmod->14|17:punct->16,P
Tanakh.Torah.Exodus.39.42,0:case->3|1:dep->3|2:punct->1|3:root->-1|4:nsubj->3|5:case:acc->7|6:punct->7|7:obj->3|8:advmod->9|9:parataxis->3|10:nsubj->9|11:compound:smixut->10|12:case:acc->10|13:det->10|14:punct->13|15:obl->9|16:punct->9,P
Tanakh.Torah.Exodus.39.43,0:root->-1|1:nsubj->0|2:case:acc->6|3:punct->4|4:det->6|5:punct->4|6:compound:smixut->4|7:advmod->8|8:parataxis->0|9:obj->8|10:mark->11|11:advcl->8|12:nsubj->11|13:advmod->14|14:parataxis->8|15:conj->14|16:obj->14|17:obj->14|18:punct->0,P
Tanakh.Torah.Exodus.40.1,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:xcomp->0|6:punct->0,P
Tanakh.Torah.Exodus.40.2,0:obl->6|1:punct->0|2:obl->6|3:amod->0|4:nmod->0|5:advmod->2|6:root->-1|7:case:acc->9|8:punct->9|9:obj->6|10:compound:smixut->9|11:compound:smixut->10|12:punct->6,P
Tanakh.Torah.Exodus.40.3,0:root->-1|1:advmod->0|2:case:acc->3|3:obj->0|4:compound:smixut->3|5:conj->3|6:case->8|7:punct->6|8:obl->5|9:case:acc->11|10:punct->11|11:obj->0|12:punct->0,P
Tanakh.Torah.Exodus.40.4,0:root->-1|1:case:acc->7|2:punct->3|3:obj->0|4:conj->0|5:case:acc->7|6:punct->7|7:obj->4|8:conj->4|9:case:acc->7|10:punct->11|11:obj->4|12:conj->11|13:case:acc->15|14:punct->12|15:obj->12|16:punct->0,P
Tanakh.Torah.Exodus.40.5,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:obl->0|6:case->7|7:obl->5|8:compound:smixut->7|9:conj->0|10:case:acc->12|11:punct->12|12:obj->9|13:compound:smixut->12|14:nmod->13|15:punct->0,P
Tanakh.Torah.Exodus.40.6,0:root->-1|1:case:acc->2|2:obj->0|3:compound:smixut->2|4:case->5|5:obl->0|6:compound:smixut->5|7:compound:smixut->6|8:punct->9|9:compound:smixut->7|10:punct->9,P
Tanakh.Torah.Exodus.40.7,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case->6|5:punct->6|6:obl->3|7:compound:smixut->6|8:case->9|9:conj->6|10:conj->0|11:advmod->10|12:obj->10|13:punct->0,P
Tanakh.Torah.Exodus.40.8,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:advmod->0|5:conj->0|6:case:acc->8|7:punct->8|8:obj->0|9:compound:smixut->8|10:compound:smixut->9|11:punct->0,P
Tanakh.Torah.Exodus.40.9,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:conj->0|6:case:acc->8|7:obj->5|8:obj->5|9:case:acc->8|10:punct->11|11:det->8|12:punct->11|13:conj->15|14:punct->15|15:nmod->8|16:conj->15|17:obj->16|18:case:acc->22|19:punct->24|20:det->22|21:punct->20|22:obj->16|23:cop->24|24:conj->5|25:punct->0,P
Tanakh.Torah.Exodus.40.10,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:case:acc->3|6:punct->7|7:det->9|8:punct->7|9:conj->4|10:conj->9|11:case:acc->13|12:punct->13|13:obj->10|14:cop->15|15:compound:smixut->10|16:amod->15|17:compound:smixut->16|18:punct->16,P
Tanakh.Torah.Exodus.40.11,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case:acc->6|5:punct->6|6:obj->3|7:conj->0|8:obj->7|9:punct->0,P
Tanakh.Torah.Exodus.40.12,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case:acc->6|5:punct->6|6:conj->3|7:case->6|8:punct->9|9:appos->6|10:compound:smixut->9|11:compound:smixut->10|12:conj->10|13:compound:smixut->12|14:nmod->12|15:punct->0,P
Tanakh.Torah.Exodus.40.13,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case:acc->5|5:obj->0|6:compound:smixut->5|7:conj->0|8:obj->7|9:conj->8|10:obj->7|11:conj->0|12:obl->11|13:punct->11,P
Tanakh.Torah.Exodus.40.14,0:case:acc->2|1:punct->2|2:obj->3|3:root->-1|4:conj->3|5:nsubj->6|6:obl->3|7:punct->3,P
Tanakh.Torah.Exodus.40.15,0:root->-1|1:obj->0|2:mark->0|3:ccomp->0|4:case:acc->6|5:punct->4|6:obj->0|7:conj->0|8:obl->10|9:cop->10|10:conj->0|11:obl->10|12:obj->10|13:obl->10|14:compound:smixut->13|15:obl->10|16:punct->0,P
Tanakh.Torah.Exodus.40.16,0:root->-1|1:nsubj->0|2:det->6|3:mark->4|4:advcl->0|5:nsubj->4|6:obj->4|7:advmod->8|8:parataxis->0|9:punct->8,P
Tanakh.Torah.Exodus.40.17,0:root->-1|1:obl->0|2:amod->1|3:nmod->1|4:amod->3|5:obl->0|6:obl->5|7:parataxis->0|8:nsubj->7|9:punct->7,P
Tanakh.Torah.Exodus.40.18,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->5|5:conj->0|6:case:acc->4|7:punct->8|8:obj->5|9:conj->0|10:case:acc->12|11:punct->12|12:obj->9|13:conj->9|14:case:acc->16|15:punct->16|16:obl->13|17:conj->13|18:case:acc->20|19:punct->20|20:obj->17|21:punct->20,P
Tanakh.Torah.Exodus.40.19,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case->6|5:punct->6|6:nmod->3|7:conj->0|8:case:acc->10|9:punct->10|10:obj->7|11:obj->7|12:obl->7|13:obl->7|14:mark->15|15:advcl->7|16:nsubj->15|17:case:acc->19|18:punct->19|19:obj->15|20:punct->19,P
Tanakh.Torah.Exodus.40.20,0:root->-1|1:conj->0|2:case:acc->18|3:punct->4|4:obj->0|5:case->7|6:punct->7|7:obl->8|8:conj->0|9:case:acc->11|10:punct->11|11:obj->8|12:case->14|13:punct->14|14:obl->8|15:conj->0|16:case:acc->18|17:punct->18|18:obj->15|19:case->21|20:punct->19|21:nmod->18|22:nmod->21|23:punct->0,P
Tanakh.Torah.Exodus.40.21,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case->6|5:punct->3|6:nmod->3|7:conj->0|8:case:acc->9|9:obj->7|10:compound:smixut->9|11:conj->0|12:case->13|13:obl->11|14:compound:smixut->13|15:mark->16|16:advcl->11|17:nsubj->16|18:case:acc->20|19:punct->20|20:obj->16|21:punct->0,P
Tanakh.Torah.Exodus.40.22,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:obl->0|5:compound:smixut->4|6:case->7|7:compound:smixut->4|8:compound:smixut->7|9:appos->8|10:case->11|11:obl->0|12:punct->9,P
Tanakh.Torah.Exodus.40.23,0:root->-1|1:obl->0|2:obj->0|3:compound:smixut->2|4:case->5|5:nmod->2|6:mark->7|7:advcl->0|8:nsubj->7|9:case:acc->11|10:punct->11|11:obj->7|12:punct->11,P
Tanakh.Torah.Exodus.40.24,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:nmod->3|5:compound:smixut->4|6:appos->3|7:nsubj->6|8:case->9|9:obl->6|10:compound:smixut->9|11:nsubj->6|12:punct->0,P
Tanakh.Torah.Exodus.40.25,0:root->-1|1:compound:smixut->3|2:case->3|3:obl->1|4:mark->5|5:advcl->0|6:nsubj->5|7:case:acc->9|8:punct->9|9:obj->5|10:punct->9,P
Tanakh.Torah.Exodus.40.26,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:nmod->3|6:compound:smixut->5|7:case->8|8:obl->0|9:punct->0,P
Tanakh.Torah.Exodus.40.27,0:root->-1|1:obl->0|2:obj->0|3:compound:smixut->2|4:mark->5|5:advcl->0|6:nsubj->5|7:case:acc->9|8:punct->9|9:obj->0|10:punct->5,P
Tanakh.Torah.Exodus.40.28,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:nmod->4|6:punct->0,P
Tanakh.Torah.Exodus.40.29,0:case:acc->1|1:obj->2|2:root->-1|3:advmod->2|4:nsubj->2|5:compound:smixut->4|6:compound:smixut->5|7:punct->8|8:compound:smixut->6|9:conj->2|10:obl->9|11:case:acc->13|12:punct->9|13:obj->9|14:case:acc->13|15:punct->14|16:conj->13|17:mark->18|18:advcl->9|19:nsubj->18|20:case:acc->22|21:punct->22|22:obj->18|23:punct->2,P
Tanakh.Torah.Exodus.40.30,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case->6|5:punct->6|6:obl->3|7:compound:smixut->6|8:case->9|9:conj->6|10:conj->0|11:obj->10|12:obj->10|13:obl->10|14:punct->0,P
Tanakh.Torah.Exodus.40.31,0:root->-1|1:obl->0|2:nsubj->0|3:conj->2|4:conj->2|5:case:acc->7|6:punct->7|7:obj->0|8:case:acc->10|9:punct->10|10:conj->7|11:punct->0,P
Tanakh.Torah.Exodus.40.32,0:root->-1|1:case->3|2:punct->3|3:appos->0|4:compound:smixut->3|5:conj->0|6:case->8|7:punct->8|8:compound:smixut->5|9:conj->0|10:mark->11|11:advcl->9|12:nsubj->11|13:case:acc->15|14:punct->15|15:obj->11|16:punct->15,P
Tanakh.Torah.Exodus.40.33,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:case->5|5:nmod->3|6:conj->5|7:conj->0|8:case:acc->10|9:punct->10|10:obj->7|11:compound:smixut->10|12:compound:smixut->11|13:conj->7|14:nsubj->13|15:case:acc->17|16:punct->17|17:obj->13|18:punct->0,P
Tanakh.Torah.Exodus.40.34,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:compound:smixut->4|6:conj->4|7:compound:smixut->6|8:parataxis->0|9:case:acc->11|10:punct->11|11:obj->8|12:punct->8,P
Tanakh.Torah.Exodus.40.35,0:advmod->2|1:punct->0|2:aux->4|3:nsubj->2|4:root->-1|5:case->7|6:punct->7|7:obl->4|8:compound:smixut->7|9:mark->16|10:punct->12|11:advmod->12|12:obl->4|13:nsubj->16|14:conj->13|15:compound:smixut->14|16:advcl->4|17:case:acc->19|18:punct->16|19:obj->16|20:punct->2,P
Tanakh.Torah.Exodus.40.36,0:obl->4|1:compound:smixut->0|2:case->3|3:nmod->0|4:root->-1|5:nsubj->4|6:compound:smixut->5|7:det->8|8:obl->4|9:punct->4,P
Tanakh.Torah.Exodus.40.37,0:mark->3|1:punct->0|2:advmod->3|3:root->-1|4:nsubj->3|5:advmod->6|6:conj->3|7:case->9|8:punct->7|9:obl->6|10:compound:smixut->9|11:punct->3,P
Tanakh.Torah.Exodus.40.38,0:mark->9|1:root->-1|2:compound:smixut->1|3:case->5|4:punct->5|5:nmod->1|6:obl:tmod->5|7:conj->6|8:cop->9|9:conj->6|10:nmod->9|11:nmod->9|12:compound:smixut->11|13:punct->14|14:compound:smixut->11|15:punct->14|16:compound:smixut->14|17:det->19|18:punct->14|19:compound:smixut->11|20:punct->9,P
Tanakh.Torah.Leviticus.1.1,0:root->-1|1:case->3|2:punct->3|3:obl->0|4:conj->0|5:nsubj->4|6:obl->4|7:obl->4|8:compound:smixut->7|9:xcomp->4|10:punct->4,P
Tanakh.Torah.Leviticus.1.2,0:root->-1|1:case->3|2:punct->3|3:nmod->0|4:compound:smixut->3|5:conj->0|6:obl->5|7:obj->5|8:mark->10|9:punct->8|10:ccomp->5|11:obl->10|12:obj->10|13:obl->5|14:case->19|15:punct->19|16:obl->23|17:case->19|18:punct->22|19:obl->10|20:case->22|21:punct->22|22:conj->19|23:ccomp->5|24:case:acc->26|25:punct->26|26:obj->23|27:punct->0,P
Tanakh.Torah.Leviticus.1.3,0:mark->2|1:punct->2|2:root->-1|3:nsubj->2|4:case->6|5:punct->6|6:nmod->7|7:nsubj->2|8:amod->7|9:acl->7|10:case->6|11:punct->12|12:obl->9|13:compound:smixut->12|14:compound:smixut->13|15:conj->9|16:obj->15|17:obl->15|18:case->19|19:obl->2|20:punct->2,P
Tanakh.Torah.Leviticus.1.4,0:root->-1|1:nsubj->0|2:case->3|3:obl->0|4:compound:smixut->3|5:conj->0|6:obl->5|7:xcomp->5|8:obl->7|9:punct->0,P
Tanakh.Torah.Leviticus.1.5,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:case->6|6:nmod->3|7:conj->0|8:nsubj->7|9:compound:smixut->8|10:compound:smixut->8|11:case:acc->13|12:nmod:poss->13|13:obj->7|14:conj->7|15:case:acc->17|16:punct->17|17:obj->14|18:case->20|19:punct->20|20:obl->14|21:case->20|22:mark->24|23:punct->24|24:appos->20|25:compound:smixut->24|26:compound:smixut->25|27:punct->26,P
Tanakh.Torah.Leviticus.1.6,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:conj->0|5:obj->4|6:obl->4|7:punct->0,P
Tanakh.Torah.Leviticus.1.7,0:root->-1|1:nsubj->0|2:compound:smixut->1|3:appos->2|4:obj->0|5:case->7|6:punct->7|7:nmod->4|8:conj->0|9:obj->8|10:case->12|11:punct->12|12:nmod->9|13:punct->0,P
